x: 0, y: 0, z: 0
x: -0.0408319, y: -0.00257078, z: 1.33283
x: -0.0408319, y: -0.00257078, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.00257079, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.0025708, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257081, z: 1.33283
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257082, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257083, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257084, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257085, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257086, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257087, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257088, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.00257089, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.0025709, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257091, z: 1.33282
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257092, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
x: -0.0408319, y: -0.00257093, z: 1.33281
